date_time,close,return_1h,alpha100_taker_buy_quote_asset_volume___return_1h_pred_rtn,alpha100_number_of_trades___return_1h_pred_rtn,alpha100_quote_asset_volume___return_1h_pred_rtn,alpha052_taker_buy_base_asset_volume___return_1h_pred_rtn,alpha060_number_of_trades___return_1h_pred_rtn
2024-01-01 17:01:00,42847.0,0.002041642013391076,0.00022545263467108387,-1.7362635199231e-05,1.6540969503767833e-05,2.7254344974686285e-06,0.00013839104316822325
2024-01-01 18:01:00,43148.0,0.00702499591570005,-3.662849005661455e-05,-4.095353868258994e-05,1.7232984234823183e-07,2.7254344974686285e-06,-2.0636680821074048e-05
2024-01-01 19:01:00,43556.2,0.009460461666821018,-5.53834910547325e-05,-4.4098936591842036e-05,-1.6097258568341587e-06,2.7254344974686285e-06,-3.338242449841776e-05
2024-01-01 20:01:00,43753.3,0.004525188147726622,-3.14254954833065e-05,-3.181779323436324e-05,-5.17141844714919e-06,6.952039011961644e-06,9.147375211323101e-05
2024-01-01 21:01:00,43679.8,-0.001679873289557543,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,8.050543621463777e-06,8.385942851124403e-06
2024-01-01 22:01:00,43583.9,-0.0021955228732732923,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,8.050543621463777e-06,5.9834092750189036e-05
2024-01-01 23:01:00,44230.2,0.01482887029384683,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,-2.296426444849034e-05,-0.00015087995880483468
2024-01-02 00:01:00,45179.8,0.021469493694353803,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,-1.3771711650555753e-05
2024-01-02 01:01:00,44926.3,-0.005610914612282469,0.0005820195035603877,0.0005190518616714613,0.0005446998562112669,8.522931243877114e-06,0.0001625611814787653
2024-01-02 02:01:00,45420.0,0.010989108829349226,-5.53834910547325e-05,-3.616442363963397e-05,-1.6097258568341587e-06,4.002306871245985e-06,-3.8281611334222484e-05
2024-01-02 03:01:00,45435.0,0.00033025099075301156,-3.14254954833065e-05,-3.181779323436324e-05,-5.17141844714919e-06,-2.0928204646867127e-05,-1.0407114352251417e-05
2024-01-02 04:01:00,45211.7,-0.0049147133267305465,-0.00010254403416430986,-9.897958317306694e-05,-2.5957431230989234e-05,3.992383357144412e-06,8.303420861919588e-05
2024-01-02 05:01:00,45218.2,0.00014376809542659963,-2.1455955839959497e-05,-1.5178374171184035e-05,5.241931304126104e-06,-7.732651013739298e-05,1.0531766505387182e-05
2024-01-02 06:01:00,45202.9,-0.00033835933318870914,-2.420301328115407e-05,-1.5178374171184035e-05,5.241931304126104e-06,-7.012070648778699e-05,1.0531766505387182e-05
2024-01-02 07:01:00,45495.5,0.0064730360220250915,-3.14254954833065e-05,-1.5178374171184035e-05,5.241931304126104e-06,-6.615394403582442e-05,8.385942851124403e-06
2024-01-02 08:01:00,45816.8,0.007062236924531007,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,2.7254344974686285e-06,-6.97969110697257e-05
2024-01-02 09:01:00,45730.5,-0.0018835885526706786,-7.990664937606092e-05,3.497665710195747e-06,5.241931304126104e-06,-9.685333109394304e-06,4.043474964123427e-05
2024-01-02 10:01:00,45655.7,-0.0016356698483507293,-2.8286110492882384e-05,-1.8546176233947078e-05,-2.250652221759923e-05,0.00029473078524331096,7.169870178937183e-05
2024-01-02 11:01:00,45486.8,-0.003699428548899597,-2.420301328115407e-05,-8.990742501882486e-06,-1.5041474456961994e-06,-9.158567775832678e-05,8.385942851124403e-06
2024-01-02 12:01:00,45355.1,-0.002895345462859633,2.3267720726807417e-05,-0.00019669008497063295,0.00017684019272965937,-7.732651013739298e-05,4.9032032417192704e-05
2024-01-02 13:01:00,45686.3,0.007302376138516031,-3.14254954833065e-05,-3.181779323436324e-05,-1.6097258568341587e-06,6.952039011961644e-06,-3.338242449841776e-05
2024-01-02 14:01:00,45293.6,-0.008595574603327605,0.0005820195035603877,0.0005190518616714613,0.0005446998562112669,-2.0928204646867127e-05,4.043474964123427e-05
2024-01-02 15:01:00,45215.0,-0.001735344507833303,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,-3.8281611334222484e-05
2024-01-02 16:01:00,45393.4,0.003945593276567516,-5.53834910547325e-05,-3.616442363963397e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,-0.0001369777306782456
2024-01-02 17:01:00,45001.2,-0.008640022558345617,-1.4746188799420292e-05,-0.0004207716274170132,6.190234011576265e-05,9.047929381527293e-06,1.2776789360014718e-05
2024-01-02 18:01:00,45189.0,0.004173222047412217,-2.8286110492882384e-05,-1.7362635199231e-05,6.245291722888162e-06,-7.012070648778699e-05,-2.0829365591364622e-05
2024-01-02 19:01:00,45073.2,-0.0025625705370776464,-2.8286110492882384e-05,-2.1311590665755015e-05,-2.250652221759923e-05,6.851126497821901e-06,-2.0829365591364622e-05
2024-01-02 20:01:00,44825.2,-0.005502160929332756,4.639146513674713e-05,-1.5178374171184035e-05,8.41086435774576e-05,8.522931243877114e-06,1.1980213468539385e-05
2024-01-02 21:01:00,45155.0,0.007357468566788317,-5.53834910547325e-05,-4.419238636666276e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,-0.0001068250542746742
2024-01-02 22:01:00,45006.7,-0.003284243162440581,-3.14254954833065e-05,-8.990742501882486e-06,-2.3637489960672448e-05,9.047929381527293e-06,1.0531766505387182e-05
2024-01-02 23:01:00,44979.8,-0.0005976887885580373,-6.392026822588833e-05,-2.1311590665755015e-05,-2.1110170933006542e-05,6.952039011961644e-06,-1.9814503081218133e-05
2024-01-03 00:01:00,45168.1,0.004186323638611045,-3.14254954833065e-05,-3.181779323436324e-05,-1.6097258568341587e-06,0.0003966635019021346,-3.338242449841776e-05
2024-01-03 01:01:00,45347.8,0.003978471531899785,-3.662849005661455e-05,-3.181309127913066e-05,-6.145939642419342e-06,0.0002567144858661567,-3.338242449841776e-05
2024-01-03 02:01:00,45312.7,-0.0007740177031743123,0.00022545263467108387,-7.391942089372052e-06,1.6540969503767833e-05,0.00031319734296766764,5.9834092750189036e-05
2024-01-03 03:01:00,45297.8,-0.00032882613483620204,6.0251399253771174e-05,-1.8546176233947078e-05,2.6276734355043125e-05,-7.732651013739298e-05,-2.0829365591364622e-05
2024-01-03 04:01:00,45218.8,-0.0017440140580778918,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,-8.842338221273096e-05,5.559393739510919e-05
2024-01-03 05:01:00,45200.0,-0.0004157562783622115,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,-7.732651013739298e-05,8.385942851124403e-06
2024-01-03 06:01:00,45362.7,0.0035995575221239307,-4.271213001812728e-05,-1.8546176233947078e-05,-1.4167494752903614e-05,2.7254344974686285e-06,7.169870178937183e-05
2024-01-03 07:01:00,45030.4,-0.007325401706688384,-3.14254954833065e-05,-8.990742501882486e-06,-2.3637489960672448e-05,9.047929381527293e-06,1.664557139437014e-05
2024-01-03 08:01:00,45224.1,0.004301538516202408,-3.14254954833065e-05,-3.181309127913066e-05,-5.17141844714919e-06,6.952039011961644e-06,-2.0829365591364622e-05
2024-01-03 09:01:00,45378.7,0.003418531269831826,-2.7875660577112673e-05,-1.7362635199231e-05,6.0421932219687095e-06,1.0872498095533372e-05,8.385942851124403e-06
2024-01-03 10:01:00,45175.7,-0.004473464422735773,-2.1455955839959497e-05,-8.990742501882486e-06,1.2676925975862453e-05,-7.012070648778699e-05,1.1980213468539385e-05
2024-01-03 11:01:00,43728.9,-0.03202606711130085,0.0005820195035603877,0.0005190518616714613,0.0005446998562112669,-2.0928204646867127e-05,0.0006609452538737624
2024-01-03 12:01:00,42795.8,-0.021338291152990352,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,-1.3771711650555753e-05
2024-01-03 13:01:00,42545.7,-0.005844031423644536,-2.8286110492882384e-05,-4.095353868258994e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,8.385942851124403e-06
2024-01-03 14:01:00,42204.1,-0.008029013507828031,-3.416354217489636e-05,-7.391942089372052e-06,-2.1110170933006542e-05,-2.0928204646867127e-05,4.3651915674050736e-05
2024-01-03 15:01:00,43014.0,0.019190078689037326,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,0.00023843221878551126,-1.3771711650555753e-05
2024-01-03 16:01:00,43009.2,-0.00011159157483620064,0.0005820195035603877,0.0005190518616714613,0.0005446998562112669,0.00023843221878551126,0.0001625611814787653
2024-01-03 17:01:00,42914.5,-0.002201854486946875,-5.53834910547325e-05,-3.4890706288538945e-05,-1.6097258568341587e-06,0.00023843221878551126,-3.338242449841776e-05
2024-01-03 18:01:00,42267.6,-0.015074159083759642,-3.14254954833065e-05,-1.5178374171184035e-05,-2.4897590189885416e-05,-2.2073913151109927e-05,1.1980213468539385e-05
2024-01-03 19:01:00,42600.4,0.007873643168762934,-3.14254954833065e-05,-3.4890706288538945e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,3.0827242423713264e-07
2024-01-03 20:01:00,42724.5,0.0029131181866837164,-4.829750099144166e-05,-2.4111837871560368e-05,-1.4167494752903614e-05,1.1089705917867745e-05,-2.0829365591364622e-05
2024-01-03 21:01:00,42927.1,0.004742009853830886,-3.14254954833065e-05,-3.4890706288538945e-05,-5.17141844714919e-06,0.00027822306252281393,-3.338242449841776e-05
2024-01-03 22:01:00,42753.6,-0.004041735873143049,4.386903848027601e-05,-1.8546176233947078e-05,6.245291722888162e-06,8.689326872737836e-05,8.385942851124403e-06
2024-01-03 23:01:00,42849.5,0.0022430859623516763,-4.829750099144166e-05,-2.4111837871560368e-05,-2.250652221759923e-05,-7.099780981556478e-05,-3.338242449841776e-05
2024-01-04 00:01:00,42883.4,0.0007911410868270963,-2.7875660577112673e-05,-2.1311590665755015e-05,-1.304508028191365e-05,2.7254344974686285e-06,3.0827242423713264e-07
2024-01-04 01:01:00,42716.6,-0.003889616961341713,0.00024771556556518883,-7.391942089372052e-06,3.08586140099643e-05,2.7254344974686285e-06,5.9834092750189036e-05
2024-01-04 02:01:00,43151.0,0.010169348684118118,-3.14254954833065e-05,-3.181779323436324e-05,-5.17141844714919e-06,2.7254344974686285e-06,-1.856074635063722e-05
2024-01-04 03:01:00,43119.6,-0.0007276772264838138,7.193262888243959e-05,-7.391942089372052e-06,2.6276734355043125e-05,2.7254344974686285e-06,1.9184024106047448e-05
2024-01-04 04:01:00,43161.1,0.0009624393547249532,4.386903848027601e-05,-2.1311590665755015e-05,6.245291722888162e-06,2.7254344974686285e-06,9.362027491474805e-05
2024-01-04 05:01:00,43191.3,0.0006997041317298169,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,-3.055977762918743e-05,1.9184024106047448e-05
2024-01-04 06:01:00,43163.7,-0.0006390175799294573,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,-3.134711886784826e-05,1.9184024106047448e-05
2024-01-04 07:01:00,42775.0,-0.009005252098406746,0.0005820195035603877,0.0004657678293601879,0.0005446998562112669,-6.421741952121791e-05,0.00012528590379605955
2024-01-04 08:01:00,42858.7,0.0019567504383399825,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,8.050543621463777e-06,9.147375211323101e-05
2024-01-04 09:01:00,43020.6,0.00377752941643128,3.7474128763564326e-05,-1.8546176233947078e-05,6.245291722888162e-06,3.992383357144412e-06,4.23358467947041e-06
2024-01-04 10:01:00,43089.5,0.001601558323221841,-2.8286110492882384e-05,-4.428671332955149e-05,-1.6097258568341587e-06,-4.017140871948349e-06,-3.8281611334222484e-05
2024-01-04 11:01:00,43188.2,0.002290581232086586,-3.7016731511423734e-05,-2.4111837871560368e-05,-1.4167494752903614e-05,2.7254344974686285e-06,-2.0829365591364622e-05
2024-01-04 12:01:00,43386.2,0.004584585604401115,-3.416354217489636e-05,-4.0385235921278085e-05,-1.6097258568341587e-06,-4.017140871948349e-06,-2.889684351842602e-05
2024-01-04 13:01:00,43344.2,-0.0009680497485375916,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,4.5182729341836303e-05,5.9834092750189036e-05
2024-01-04 14:01:00,43674.0,0.0076088611625084734,-5.53834910547325e-05,-4.428671332955149e-05,-1.4167494752903614e-05,0.0003354825893937143,-3.338242449841776e-05
2024-01-04 15:01:00,44050.4,0.008618399963364887,-5.53834910547325e-05,-3.4890706288538945e-05,-1.6097258568341587e-06,0.00023843221878551126,-2.0829365591364622e-05
2024-01-04 16:01:00,43913.1,-0.003116884296169853,-3.14254954833065e-05,8.003292146437603e-07,-1.304508028191365e-05,0.0002567144858661567,1.1980213468539385e-05
2024-01-04 17:01:00,43983.0,0.0015917801293918732,-3.14254954833065e-05,-1.5205332214176056e-05,-2.4897590189885416e-05,-6.615394403582442e-05,1.0531766505387182e-05
2024-01-04 18:01:00,44048.2,0.0014823909237660082,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,-7.732651013739298e-05,2.8669548556988082e-05
2024-01-04 19:01:00,43950.0,-0.002229376001743444,0.0005820195035603877,0.0005190518616714613,0.0005446998562112669,0.0003324084297333597,0.0001625611814787653
2024-01-04 20:01:00,44116.7,0.003792946530147834,0.0005820195035603877,0.0005190518616714613,0.0005446998562112669,0.0003966635019021346,0.00011643205425132675
2024-01-04 21:01:00,44434.1,0.007194554443102019,-3.662849005661455e-05,-3.181779323436324e-05,-1.304508028191365e-05,-7.099780981556478e-05,2.0475586024261754e-05
2024-01-04 22:01:00,44311.7,-0.0027546411427260553,-9.627236639076238e-05,5.6749528978149554e-05,1.2676925975862453e-05,-7.012070648778699e-05,4.043474964123427e-05
2024-01-04 23:01:00,44143.8,-0.003789066995849688,-2.1455955839959497e-05,-1.5178374171184035e-05,5.241931304126104e-06,-6.97161158322332e-05,1.0531766505387182e-05
2024-01-05 00:01:00,44207.5,0.001443011249597781,-3.662849005661455e-05,-3.181309127913066e-05,-6.145939642419342e-06,-4.410136522152217e-05,-2.889684351842602e-05
2024-01-05 01:01:00,43374.5,-0.01884295651190404,-5.53834910547325e-05,-4.428671332955149e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,4.23358467947041e-06
2024-01-05 02:01:00,43506.4,0.003040957244463849,5.635084013591166e-05,0.0004346835979809072,0.00010264434349546913,-2.0928204646867127e-05,4.23358467947041e-06
2024-01-05 03:01:00,43469.1,-0.0008573451262343657,-3.14254954833065e-05,-1.5178374171184035e-05,-2.3637489960672448e-05,-2.0928204646867127e-05,1.0531766505387182e-05
2024-01-05 04:01:00,43589.3,0.0027651826239789568,-3.14254954833065e-05,-4.0385235921278085e-05,-5.17141844714919e-06,0.00023843221878551126,-3.338242449841776e-05
2024-01-05 05:01:00,43644.2,0.0012594834053309967,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,0.0003067299620840773,-1.0407114352251417e-05
2024-01-05 06:01:00,43847.9,0.004667286833073048,-4.829750099144166e-05,-2.1311590665755015e-05,6.0421932219687095e-06,0.00023843221878551126,-2.889684351842602e-05
2024-01-05 07:01:00,43769.6,-0.0017857183582338232,-2.1455955839959497e-05,-8.990742501882486e-06,5.241931304126104e-06,0.0003067299620840773,1.9184024106047448e-05
2024-01-05 08:01:00,43911.6,0.0032442608568503672,7.193262888243959e-05,-1.8546176233947078e-05,3.08586140099643e-05,0.0002567144858661567,-3.338242449841776e-05
2024-01-05 09:01:00,44147.8,0.005378988695470044,-4.271213001812728e-05,-1.8546176233947078e-05,-2.250652221759923e-05,0.00023843221878551126,-2.0829365591364622e-05
2024-01-05 10:01:00,43628.2,-0.011769555900860373,-5.5567505882551166e-05,3.817450598690869e-05,-1.48334622260352e-05,2.7254344974686285e-06,1.1980213468539385e-05
2024-01-05 11:01:00,43769.9,0.003247899294493095,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,2.7254344974686285e-06,-2.0636680821074048e-05
2024-01-05 12:01:00,43877.7,0.0024628797415573445,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,6.952039011961644e-06,9.147375211323101e-05
2024-01-05 13:01:00,43978.6,0.002299573587494441,-3.416354217489636e-05,-4.428671332955149e-05,-1.6097258568341587e-06,-7.732651013739298e-05,-2.889684351842602e-05
2024-01-05 14:01:00,43489.6,-0.011119044262436706,-2.8286110492882384e-05,-1.8546176233947078e-05,-2.3637489960672448e-05,-2.0928204646867127e-05,1.9184024106047448e-05
2024-01-05 15:01:00,43495.2,0.00012876641771830677,-3.416354217489636e-05,-8.990742501882486e-06,-2.1110170933006542e-05,-2.296426444849034e-05,1.1980213468539385e-05
2024-01-05 16:01:00,43220.8,-0.0063087421140721744,-3.416354217489636e-05,-2.1311590665755015e-05,-5.523746894021068e-06,-2.2073913151109927e-05,0.00011643205425132675
2024-01-05 17:01:00,43603.5,0.008854533002628395,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,-7.732651013739298e-05,-0.00012857123079885785
2024-01-05 18:01:00,43604.4,2.0640544910355274e-05,-3.662849005661455e-05,-3.181779323436324e-05,-1.304508028191365e-05,-2.0928204646867127e-05,-2.0829365591364622e-05
2024-01-05 19:01:00,43599.0,-0.00012384071332249835,3.580809723960104e-05,-1.7362635199231e-05,1.0833123432039364e-05,-7.012070648778699e-05,1.9184024106047448e-05
2024-01-05 20:01:00,43951.6,0.008087341452785557,-4.829750099144166e-05,-2.4111837871560368e-05,-2.3637489960672448e-05,0.0003354825893937143,5.9834092750189036e-05
2024-01-05 21:01:00,43936.2,-0.0003503854239663706,-3.3445747631406744e-05,-3.290680729898443e-05,1.7232984234823183e-07,0.0003966635019021346,-0.00012857123079885785
2024-01-05 22:01:00,43964.2,0.0006372877035336622,-7.54018061409238e-05,-2.4111837871560368e-05,-2.250652221759923e-05,0.0002567144858661567,-2.0829365591364622e-05
2024-01-05 23:01:00,44145.4,0.004121535249134611,-3.662849005661455e-05,-2.4111837871560368e-05,-1.304508028191365e-05,0.0003067299620840773,8.385942851124403e-06
2024-01-06 00:01:00,44066.0,-0.0017986018928359826,5.142589979382527e-05,-1.7362635199231e-05,1.6540969503767833e-05,-6.97161158322332e-05,8.385942851124403e-06
2024-01-06 01:01:00,43961.5,-0.002371442835746418,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,-6.97161158322332e-05,8.385942851124403e-06
2024-01-06 02:01:00,43900.1,-0.0013966766375124173,0.00023044632052452726,-7.391942089372052e-06,3.08586140099643e-05,-3.055977762918743e-05,1.9184024106047448e-05
2024-01-06 03:01:00,43925.8,0.0005854200787698272,5.142589979382527e-05,-9.209838082432159e-06,2.6276734355043125e-05,-4.017140871948349e-06,9.025176838454241e-05
2024-01-06 04:01:00,43851.1,-0.0017005950944548598,0.00025963833545504587,-7.391942089372052e-06,3.08586140099643e-05,2.7254344974686285e-06,8.385942851124403e-06
2024-01-06 05:01:00,43695.9,-0.0035392498705847375,0.0001744298080171627,-7.391942089372052e-06,1.6540969503767833e-05,8.522931243877114e-06,5.559393739510919e-05
2024-01-06 06:01:00,43455.4,-0.0055039488830760375,-3.14254954833065e-05,-8.990742501882486e-06,-2.3637489960672448e-05,1.0872498095533372e-05,6.28253392312663e-06
2024-01-06 07:01:00,43645.3,0.004369997744814169,-3.14254954833065e-05,-3.181779323436324e-05,-1.304508028191365e-05,9.047929381527293e-06,-3.338242449841776e-05
2024-01-06 08:01:00,43696.1,0.0011639283038493708,4.386903848027601e-05,-1.7362635199231e-05,3.08586140099643e-05,-4.017140871948349e-06,-2.0829365591364622e-05
2024-01-06 09:01:00,43653.6,-0.0009726268477049382,-2.1455955839959497e-05,-8.990742501882486e-06,1.4618912690754887e-05,2.7254344974686285e-06,6.497505534276559e-05
2024-01-06 10:01:00,43694.6,0.0009392123444573741,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,-7.012070648778699e-05,-1.856074635063722e-05
2024-01-06 11:01:00,43669.2,-0.0005813075299923032,0.00025963833545504587,-7.391942089372052e-06,3.08586140099643e-05,-9.685333109394304e-06,-1.856074635063722e-05
2024-01-06 12:01:00,43607.4,-0.001415185073232239,-2.1455955839959497e-05,-8.990742501882486e-06,1.4618912690754887e-05,-9.12461988003501e-06,2.8669548556988082e-05
2024-01-06 13:01:00,43701.2,0.002151011066928943,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,2.7254344974686285e-06,-2.0829365591364622e-05
2024-01-06 14:01:00,43824.4,0.002819144554383035,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,2.7254344974686285e-06,-1.9814503081218133e-05
2024-01-06 15:01:00,43863.6,0.0008944788747820009,0.00024771556556518883,-7.391942089372052e-06,3.08586140099643e-05,2.7254344974686285e-06,9.147375211323101e-05
2024-01-06 16:01:00,43865.4,4.1036303449759615e-05,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,-9.12461988003501e-06,1.0531766505387182e-05
2024-01-06 17:01:00,43962.1,0.002204470949769055,1.2775164311809371e-05,-1.8546176233947078e-05,8.438901201421303e-06,-7.012070648778699e-05,8.303420861919588e-05
2024-01-06 18:01:00,43992.7,0.0006960541011462595,0.0001744298080171627,-7.391942089372052e-06,1.6540969503767833e-05,-6.97161158322332e-05,8.385942851124403e-06
2024-01-06 19:01:00,43903.6,-0.0020253360216581084,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,2.7254344974686285e-06,8.385942851124403e-06
2024-01-06 20:01:00,43816.4,-0.0019861696990678412,7.193262888243959e-05,-1.7362635199231e-05,1.4618912690754887e-05,2.7254344974686285e-06,6.497505534276559e-05
2024-01-06 21:01:00,43881.3,0.0014811805625292163,5.142589979382527e-05,-1.8546176233947078e-05,2.6276734355043125e-05,2.7254344974686285e-06,8.385942851124403e-06
2024-01-06 22:01:00,43865.8,-0.0003532256336982176,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,2.7254344974686285e-06,4.3651915674050736e-05
2024-01-06 23:01:00,43956.7,0.0020722293905501843,1.2775164311809371e-05,-1.8546176233947078e-05,1.0833123432039364e-05,2.7254344974686285e-06,-2.0829365591364622e-05
2024-01-07 00:01:00,44119.0,0.003692269892871858,-2.8286110492882384e-05,-1.8546176233947078e-05,-5.17141844714919e-06,2.7254344974686285e-06,9.147375211323101e-05
2024-01-07 01:01:00,43961.6,-0.0035676239261995812,-2.420301328115407e-05,-8.990742501882486e-06,-1.5041474456961994e-06,2.7254344974686285e-06,1.5011085847731954e-05
2024-01-07 02:01:00,43927.6,-0.0007734022419566555,-1.7319635122995545e-05,-7.391942089372052e-06,1.4618912690754887e-05,2.7254344974686285e-06,8.385942851124403e-06
2024-01-07 03:01:00,43937.2,0.00021854141815169648,-2.1455955839959497e-05,-8.990742501882486e-06,1.4618912690754887e-05,2.7254344974686285e-06,8.385942851124403e-06
2024-01-07 04:01:00,43994.8,0.0013109620094136076,0.00024771556556518883,-7.391942089372052e-06,3.08586140099643e-05,2.7254344974686285e-06,8.385942851124403e-06
2024-01-07 05:01:00,43880.4,-0.002600307309045702,-2.1455955839959497e-05,-9.209838082432159e-06,5.241931304126104e-06,2.7254344974686285e-06,8.385942851124403e-06
2024-01-07 06:01:00,44015.4,0.003076544425301586,5.142589979382527e-05,-7.391942089372052e-06,3.08586140099643e-05,2.7254344974686285e-06,3.0827242423713264e-07
2024-01-07 07:01:00,44071.5,0.001274553906132736,0.00020834482030848025,-7.391942089372052e-06,2.6276734355043125e-05,2.7254344974686285e-06,-1.0407114352251417e-05
2024-01-07 08:01:00,44009.9,-0.0013977286908772868,-2.420301328115407e-05,-9.209838082432159e-06,5.241931304126104e-06,2.7254344974686285e-06,8.385942851124403e-06
2024-01-07 09:01:00,43923.0,-0.0019745557249619683,-2.420301328115407e-05,-1.5178374171184035e-05,-1.6097258568341587e-06,2.7254344974686285e-06,5.9834092750189036e-05
2024-01-07 10:01:00,43951.4,0.0006465860710789251,-1.1541648940437775e-05,-7.391942089372052e-06,1.4618912690754887e-05,2.7254344974686285e-06,-1.0407114352251417e-05
2024-01-07 11:01:00,44054.0,0.002334396629003921,0.00023044632052452726,-7.391942089372052e-06,3.08586140099643e-05,2.7254344974686285e-06,-2.0829365591364622e-05
2024-01-07 12:01:00,44080.9,0.0006106142461523856,0.00024771556556518883,-7.391942089372052e-06,3.08586140099643e-05,2.7254344974686285e-06,9.147375211323101e-05
